timestamp,window_id,slug,status,llm_side,llm_confidence,llm_strength,llm_reason,llm_risk,key_drivers,result_winner,result_correct,current_atr,secs_to_start,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,up_bid,up_ask,down_bid,down_ask
1780593299994,59,btc-updown-5m-1780593000,result,UP,0.5500,weak,Positive smoothed velocity and acceleration suggest upward momentum is building despite recent DOWN dominance in the window history.,"Recent entry-side accuracy is low and raw velocity is slightly negative, indicating potential short-term volatility.",Positive smoothed velocity of 0.12 USD/sec | Positive acceleration of 0.028 USD/sec2 | Mean reversion potential after consecutive DOWN winners in recent windows,UP,true,73.5429,0,63515.5125,0.215153,0.136834,0.004474,0.9900,1.0000,0.0100,0.0100
1780593483020,61,btc-updown-5m-1780593600,ok,DOWN,0.6500,medium,Negative raw and smoothed velocity indicate downward momentum leading into the window open.,Slightly positive acceleration could signal a potential short-term reversal if buying pressure returns.,Negative raw velocity of -1.73 USD/sec | Negative smoothed velocity of -0.83 USD/sec | Historical dominance of DOWN winners in recent windows,,,76.8929,120,63205.1999,-1.729401,-0.833354,0.109910,0.5000,0.5100,0.5000,0.5100
1780593599996,60,btc-updown-5m-1780593300,result,DOWN,0.6500,medium,"Strong negative velocity and acceleration indicate downward momentum, aligning with a recent trend of DOWN winners that the previous UP-biased signals missed.",A sudden mean-reversion bounce near the window open could invalidate the short-term downward momentum.,Negative raw velocity of -2.56 USD/sec | Negative acceleration of -0.51 USD/sec2 | Recent market regime favoring DOWN outcomes in 3 of the last 4 completed windows,DOWN,true,81.2071,0,63182.6065,0.819908,-0.348632,-0.007013,0.0010,0.0010,0.9990,1.0000
1780593783389,62,btc-updown-5m-1780593900,ok,DOWN,0.6200,medium,"Negative raw and smoothed velocity indicate downward momentum, despite positive acceleration suggesting a potential deceleration of the drop.",Positive acceleration of 0.15 USD/sec2 could signal a trend reversal or stabilization before the window opens.,Negative raw velocity of -1.16 USD/sec | Negative smoothed velocity of -0.84 USD/sec | Recent window context showing a high frequency of DOWN winners,,,89.0071,120,63160.9342,-1.161492,-0.838421,0.150661,0.5000,0.5100,0.5000,0.5100
1780593899995,61,btc-updown-5m-1780593600,result,DOWN,0.6500,medium,Negative raw and smoothed velocity indicate downward momentum leading into the window open.,Slightly positive acceleration could signal a potential short-term reversal if buying pressure returns.,Negative raw velocity of -1.73 USD/sec | Negative smoothed velocity of -0.83 USD/sec | Historical dominance of DOWN winners in recent windows,DOWN,true,91.2357,0,63078.1346,-1.268590,-2.150329,-0.285576,0.0100,0.0200,0.9900,1.0000
1780594083302,63,btc-updown-5m-1780594200,ok,UP,0.6500,medium,Positive smoothed velocity and positive acceleration suggest upward momentum is building despite a short-term raw dip.,High 1-minute ATR of 93.92 indicates elevated volatility which could easily trigger a sharp move in either direction.,Positive smoothed velocity of 0.41 USD/sec | Positive acceleration of 0.11 USD/sec^2 | Recent consecutive DOWN wins suggesting a potential mean-reversion to UP,,,93.9214,120,63159.0761,-0.759934,0.407636,0.112595,0.5000,0.5100,0.5000,0.5100
1780594199994,62,btc-updown-5m-1780593900,result,DOWN,0.6200,medium,"Negative raw and smoothed velocity indicate downward momentum, despite positive acceleration suggesting a potential deceleration of the drop.",Positive acceleration of 0.15 USD/sec2 could signal a trend reversal or stabilization before the window opens.,Negative raw velocity of -1.16 USD/sec | Negative smoothed velocity of -0.84 USD/sec | Recent window context showing a high frequency of DOWN winners,UP,false,89.6571,0,63149.6727,2.061443,1.279827,0.131537,0.9900,1.0000,0.0100,0.0100
1780594382893,64,btc-updown-5m-1780594500,ok,DOWN,0.6500,medium,Strong negative velocity and recent dominance of DOWN outcomes suggest continued short-term downward momentum.,Positive acceleration could signal a potential near-term trend reversal if buying pressure emerges.,Negative smoothed velocity of -0.58 USD/sec | Recent window context showing a higher frequency of DOWN winners | Negative raw velocity indicating immediate downward pressure,,,87.2929,120,63034.2764,-0.484756,-0.580042,0.053189,0.5100,0.5200,0.4900,0.5000
1780594499997,63,btc-updown-5m-1780594200,result,UP,0.6500,medium,Positive smoothed velocity and positive acceleration suggest upward momentum is building despite a short-term raw dip.,High 1-minute ATR of 93.92 indicates elevated volatility which could easily trigger a sharp move in either direction.,Positive smoothed velocity of 0.41 USD/sec | Positive acceleration of 0.11 USD/sec^2 | Recent consecutive DOWN wins suggesting a potential mean-reversion to UP,DOWN,false,87.3643,0,63009.1286,0.502167,0.596069,-0.033550,0.0100,0.0100,0.9900,1.0000
1780594684429,65,btc-updown-5m-1780594800,ok,DOWN,0.6200,medium,Strong historical downward bias in recent windows combined with negative raw and smoothed velocity supports a continuation of the bearish momentum.,"Positive acceleration of 0.24 USD/sec2 suggests the downward move may be decelerating, posing a risk of a quick mean-reversion upward.","Negative smoothed velocity of -1.08 USD/sec indicates ongoing downward pressure | Recent window context shows a heavy dominance of DOWN winners (6 vs 1 UP) | Recent LLM accuracy is low, suggesting a need to lean heavily on current momentum rather than contrarian reversals",,,87.2929,120,62993.9776,-2.200232,-1.078311,0.244410,0.5100,0.5200,0.4900,0.5000
1780594799997,64,btc-updown-5m-1780594500,result,DOWN,0.6500,medium,Strong negative velocity and recent dominance of DOWN outcomes suggest continued short-term downward momentum.,Positive acceleration could signal a potential near-term trend reversal if buying pressure emerges.,Negative smoothed velocity of -0.58 USD/sec | Recent window context showing a higher frequency of DOWN winners | Negative raw velocity indicating immediate downward pressure,DOWN,true,80.7429,0,62942.2800,-2.162950,-1.538930,-1.170841,0.0100,0.0100,0.9900,1.0000
1780594984207,66,btc-updown-5m-1780595100,ok,DOWN,0.5500,medium,"Dominant DOWN regime in recent windows combined with negative raw velocity supports a continuation play, despite positive acceleration.",Positive acceleration of 0.173 USD/sec2 suggests the downward momentum is slowing and could trigger a mean-reversion bounce.,Strong regime bias with 6 DOWN winners versus only 1 UP winner in recent context | Negative raw velocity of -0.412 USD/sec indicating short-term downward pressure | Down contract priced attractively near parity at 0.50 ask,,,79.7286,120,62918.1412,-0.412093,-0.034348,0.173263,0.5200,0.5300,0.4800,0.5000
1780595099996,65,btc-updown-5m-1780594800,result,DOWN,0.6200,medium,Strong historical downward bias in recent windows combined with negative raw and smoothed velocity supports a continuation of the bearish momentum.,"Positive acceleration of 0.24 USD/sec2 suggests the downward move may be decelerating, posing a risk of a quick mean-reversion upward.","Negative smoothed velocity of -1.08 USD/sec indicates ongoing downward pressure | Recent window context shows a heavy dominance of DOWN winners (6 vs 1 UP) | Recent LLM accuracy is low, suggesting a need to lean heavily on current momentum rather than contrarian reversals",UP,false,81.5571,0,62968.0797,0.927048,0.858134,-0.025935,0.9900,1.0000,0.0100,0.0200
1780595282803,67,btc-updown-5m-1780595400,ok,UP,0.6500,medium,"Strong positive raw and smoothed velocity indicates upward momentum leading into the window open, despite slight deceleration.",Slight negative acceleration suggests the upward momentum could be tapering off before the window starts.,Positive raw velocity of +2.37 USD/sec | Smoothed velocity remains healthy at +1.58 USD/sec | Contracts are priced near parity with UP ask at 0.50,,,81.9071,120,63028.2800,2.373909,1.578629,-0.099654,0.4900,0.5000,0.5100,0.5200
1780595399997,66,btc-updown-5m-1780595100,result,DOWN,0.5500,medium,"Dominant DOWN regime in recent windows combined with negative raw velocity supports a continuation play, despite positive acceleration.",Positive acceleration of 0.173 USD/sec2 suggests the downward momentum is slowing and could trigger a mean-reversion bounce.,Strong regime bias with 6 DOWN winners versus only 1 UP winner in recent context | Negative raw velocity of -0.412 USD/sec indicating short-term downward pressure | Down contract priced attractively near parity at 0.50 ask,UP,false,77.8214,0,63017.6297,0.380300,-0.042828,-0.194009,0.9900,1.0000,0.0100,0.0100
1780595583558,68,btc-updown-5m-1780595700,ok,UP,0.6000,medium,"Positive raw and smoothed velocity indicate upward momentum, aligning with the recent shift to UP winners in the last two windows.",Negative acceleration suggests the upward momentum might be slowing down before the window opens.,Positive raw velocity of 4.12 USD/sec | Positive smoothed velocity of 1.92 USD/sec | Recent shift to UP winners in windows 65 and 66,,,100.0000,120,63546.6273,4.119523,1.919227,-0.611685,0.4800,0.4900,0.5200,0.5300
1780595699997,67,btc-updown-5m-1780595400,result,UP,0.6500,medium,"Strong positive raw and smoothed velocity indicates upward momentum leading into the window open, despite slight deceleration.",Slight negative acceleration suggests the upward momentum could be tapering off before the window starts.,Positive raw velocity of +2.37 USD/sec | Smoothed velocity remains healthy at +1.58 USD/sec | Contracts are priced near parity with UP ask at 0.50,UP,true,120.6000,0,63520.4867,2.854651,3.621821,-0.374519,0.9900,1.0000,0.0100,0.0100
1780595882875,69,btc-updown-5m-1780596000,ok,UP,0.6500,medium,"Positive velocity and momentum support an upward move, while the UP contract is currently priced cheaper near parity.",Slight negative acceleration indicates the upward momentum could be slowing down before the window opens.,Positive smoothed velocity of 0.89 USD/sec | UP contract priced attractively at 0.46 ask | Recent window 67 closed as an UP winner,,,130.8857,120,63477.7030,0.863641,0.890323,-0.056043,0.4500,0.4600,0.5500,0.5600
1780595999998,68,btc-updown-5m-1780595700,result,UP,0.6000,medium,"Positive raw and smoothed velocity indicate upward momentum, aligning with the recent shift to UP winners in the last two windows.",Negative acceleration suggests the upward momentum might be slowing down before the window opens.,Positive raw velocity of 4.12 USD/sec | Positive smoothed velocity of 1.92 USD/sec | Recent shift to UP winners in windows 65 and 66,DOWN,false,139.4500,0,63461.6858,0.272225,-0.093725,-0.092881,0.0100,0.0100,0.9900,1.0000
